Consumption (kWh), Start, End, Price(p), Cost(p)
 0.003, 2024-08-19T12:30:00+01:00, 2024-08-19T13:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-19T13:00:00+01:00, 2024-08-19T13:30:00+01:00, 15.00,  0.015
 0.007, 2024-08-19T13:30:00+01:00, 2024-08-19T14:00:00+01:00, 15.00,  0.105
 0.001, 2024-08-19T14:00:00+01:00, 2024-08-19T14:30:00+01:00, 15.00,  0.015
 0.003, 2024-08-19T14:30:00+01:00, 2024-08-19T15:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-19T15:00:00+01:00, 2024-08-19T15:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-19T15:30:00+01:00, 2024-08-19T16:00:00+01:00, 15.00,  0.045
 0.006, 2024-08-19T16:00:00+01:00, 2024-08-19T16:30:00+01:00, 15.00,  0.090
 0.009, 2024-08-19T16:30:00+01:00, 2024-08-19T17:00:00+01:00, 15.00,  0.135
 0.012, 2024-08-19T17:00:00+01:00, 2024-08-19T17:30:00+01:00, 15.00,  0.180
 0.004, 2024-08-19T17:30:00+01:00, 2024-08-19T18:00:00+01:00, 15.00,  0.060
 0.010, 2024-08-19T18:00:00+01:00, 2024-08-19T18:30:00+01:00, 15.00,  0.150
 0.001, 2024-08-19T18:30:00+01:00, 2024-08-19T19:00:00+01:00, 15.00,  0.015
 0.014, 2024-08-19T19:00:00+01:00, 2024-08-19T19:30:00+01:00, 15.00,  0.210
 0.002, 2024-08-19T19:30:00+01:00, 2024-08-19T20:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-19T20:00:00+01:00, 2024-08-19T20:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-19T20:30:00+01:00, 2024-08-19T21:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-19T21:00:00+01:00, 2024-08-19T21:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-19T21:30:00+01:00, 2024-08-19T22:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-19T22:00:00+01:00, 2024-08-19T22:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-19T22:30:00+01:00, 2024-08-19T23:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-19T23:00:00+01:00, 2024-08-19T23:30:00+01:00, 15.00,  0.060
 0.001, 2024-08-19T23:30:00+01:00, 2024-08-20T00:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-20T00:00:00+01:00, 2024-08-20T00:30:00+01:00, 15.00,  0.045
 0.001, 2024-08-20T00:30:00+01:00, 2024-08-20T01:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-20T01:00:00+01:00, 2024-08-20T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-20T01:30:00+01:00, 2024-08-20T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T02:00:00+01:00, 2024-08-20T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-20T02:30:00+01:00, 2024-08-20T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-20T03:00:00+01:00, 2024-08-20T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T03:30:00+01:00, 2024-08-20T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T04:00:00+01:00, 2024-08-20T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T04:30:00+01:00, 2024-08-20T05:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-20T05:00:00+01:00, 2024-08-20T05:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-20T05:30:00+01:00, 2024-08-20T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T06:00:00+01:00, 2024-08-20T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T06:30:00+01:00, 2024-08-20T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-20T07:00:00+01:00, 2024-08-20T07:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-20T07:30:00+01:00, 2024-08-20T08:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-20T08:00:00+01:00, 2024-08-20T08:30:00+01:00, 15.00,  0.030
 0.004, 2024-08-20T08:30:00+01:00, 2024-08-20T09:00:00+01:00, 15.00,  0.060
 0.003, 2024-08-20T09:00:00+01:00, 2024-08-20T09:30:00+01:00, 15.00,  0.045
 0.003, 2024-08-20T09:30:00+01:00, 2024-08-20T10:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-20T10:00:00+01:00, 2024-08-20T10:30:00+01:00, 15.00,  0.015
 0.006, 2024-08-20T10:30:00+01:00, 2024-08-20T11:00:00+01:00, 15.00,  0.090
 0.005, 2024-08-20T11:00:00+01:00, 2024-08-20T11:30:00+01:00, 15.00,  0.075
 0.005, 2024-08-20T11:30:00+01:00, 2024-08-20T12:00:00+01:00, 15.00,  0.075
 0.015, 2024-08-20T12:00:00+01:00, 2024-08-20T12:30:00+01:00, 15.00,  0.225
 0.016, 2024-08-20T12:30:00+01:00, 2024-08-20T13:00:00+01:00, 15.00,  0.240
 0.007, 2024-08-20T13:00:00+01:00, 2024-08-20T13:30:00+01:00, 15.00,  0.105
 0.011, 2024-08-20T13:30:00+01:00, 2024-08-20T14:00:00+01:00, 15.00,  0.165
 0.016, 2024-08-20T14:00:00+01:00, 2024-08-20T14:30:00+01:00, 15.00,  0.240
 0.016, 2024-08-20T14:30:00+01:00, 2024-08-20T15:00:00+01:00, 15.00,  0.240
 0.633, 2024-08-20T15:00:00+01:00, 2024-08-20T15:30:00+01:00, 15.00,  9.495
 1.702, 2024-08-20T15:30:00+01:00, 2024-08-20T16:00:00+01:00, 15.00, 25.530
 1.516, 2024-08-20T16:00:00+01:00, 2024-08-20T16:30:00+01:00, 15.00, 22.740
 1.416, 2024-08-20T16:30:00+01:00, 2024-08-20T17:00:00+01:00, 15.00, 21.240
 0.816, 2024-08-20T17:00:00+01:00, 2024-08-20T17:30:00+01:00, 15.00, 12.240
 0.951, 2024-08-20T17:30:00+01:00, 2024-08-20T18:00:00+01:00, 15.00, 14.265
 0.153, 2024-08-20T18:00:00+01:00, 2024-08-20T18:30:00+01:00, 15.00,  2.295
 0.162, 2024-08-20T18:30:00+01:00, 2024-08-20T19:00:00+01:00, 15.00,  2.430
 0.005, 2024-08-20T19:00:00+01:00, 2024-08-20T19:30:00+01:00, 15.00,  0.075
 0.003, 2024-08-20T19:30:00+01:00, 2024-08-20T20:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-20T20:00:00+01:00, 2024-08-20T20:30:00+01:00, 15.00,  0.060
 0.004, 2024-08-20T20:30:00+01:00, 2024-08-20T21:00:00+01:00, 15.00,  0.060
 0.003, 2024-08-20T21:00:00+01:00, 2024-08-20T21:30:00+01:00, 15.00,  0.045
 0.003, 2024-08-20T21:30:00+01:00, 2024-08-20T22:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-20T22:00:00+01:00, 2024-08-20T22:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-20T22:30:00+01:00, 2024-08-20T23:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-20T23:00:00+01:00, 2024-08-20T23:30:00+01:00, 15.00,  0.045
 0.001, 2024-08-20T23:30:00+01:00, 2024-08-21T00:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-21T00:00:00+01:00, 2024-08-21T00:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-21T00:30:00+01:00, 2024-08-21T01:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-21T01:00:00+01:00, 2024-08-21T01:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-21T01:30:00+01:00, 2024-08-21T02:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-21T02:00:00+01:00, 2024-08-21T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-21T02:30:00+01:00, 2024-08-21T03:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-21T03:00:00+01:00, 2024-08-21T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T03:30:00+01:00, 2024-08-21T04:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-21T04:00:00+01:00, 2024-08-21T04:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-21T04:30:00+01:00, 2024-08-21T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T05:00:00+01:00, 2024-08-21T05:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T05:30:00+01:00, 2024-08-21T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T06:00:00+01:00, 2024-08-21T06:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-21T06:30:00+01:00, 2024-08-21T07:00:00+01:00, 15.00,  0.015
 2.567, 2024-08-21T07:00:00+01:00, 2024-08-21T07:30:00+01:00, 15.00, 38.505
 2.159, 2024-08-21T07:30:00+01:00, 2024-08-21T08:00:00+01:00, 15.00, 32.385
 0.001, 2024-08-21T08:00:00+01:00, 2024-08-21T08:30:00+01:00, 15.00,  0.015
 0.003, 2024-08-21T08:30:00+01:00, 2024-08-21T09:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-21T09:00:00+01:00, 2024-08-21T09:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-21T09:30:00+01:00, 2024-08-21T10:00:00+01:00, 15.00,  0.030
 0.005, 2024-08-21T10:00:00+01:00, 2024-08-21T10:30:00+01:00, 15.00,  0.075
 0.006, 2024-08-21T10:30:00+01:00, 2024-08-21T11:00:00+01:00, 15.00,  0.090
 0.000, 2024-08-21T11:00:00+01:00, 2024-08-21T11:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T11:30:00+01:00, 2024-08-21T12:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T12:00:00+01:00, 2024-08-21T12:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T12:30:00+01:00, 2024-08-21T13:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-21T13:00:00+01:00, 2024-08-21T13:30:00+01:00, 15.00,  0.000
 0.318, 2024-08-21T13:30:00+01:00, 2024-08-21T14:00:00+01:00, 15.00,  4.770
 0.077, 2024-08-21T14:00:00+01:00, 2024-08-21T14:30:00+01:00, 15.00,  1.155
 0.019, 2024-08-21T14:30:00+01:00, 2024-08-21T15:00:00+01:00, 15.00,  0.285
 0.286, 2024-08-21T15:00:00+01:00, 2024-08-21T15:30:00+01:00, 15.00,  4.290
 0.240, 2024-08-21T15:30:00+01:00, 2024-08-21T16:00:00+01:00, 15.00,  3.600
 0.016, 2024-08-21T16:00:00+01:00, 2024-08-21T16:30:00+01:00, 15.00,  0.240
 0.024, 2024-08-21T16:30:00+01:00, 2024-08-21T17:00:00+01:00, 15.00,  0.360
 0.003, 2024-08-21T17:00:00+01:00, 2024-08-21T17:30:00+01:00, 15.00,  0.045
 0.003, 2024-08-21T17:30:00+01:00, 2024-08-21T18:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-21T18:00:00+01:00, 2024-08-21T18:30:00+01:00, 15.00,  0.060
 0.003, 2024-08-21T18:30:00+01:00, 2024-08-21T19:00:00+01:00, 15.00,  0.045
 0.003, 2024-08-21T19:00:00+01:00, 2024-08-21T19:30:00+01:00, 15.00,  0.045
 0.000, 2024-08-21T19:30:00+01:00, 2024-08-21T20:00:00+01:00, 15.00,  0.000
 0.003, 2024-08-21T20:00:00+01:00, 2024-08-21T20:30:00+01:00, 15.00,  0.045
 0.003, 2024-08-21T20:30:00+01:00, 2024-08-21T21:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-21T21:00:00+01:00, 2024-08-21T21:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-21T21:30:00+01:00, 2024-08-21T22:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-21T22:00:00+01:00, 2024-08-21T22:30:00+01:00, 15.00,  0.000
 0.003, 2024-08-21T22:30:00+01:00, 2024-08-21T23:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-21T23:00:00+01:00, 2024-08-21T23:30:00+01:00, 15.00,  0.060
 0.002, 2024-08-21T23:30:00+01:00, 2024-08-22T00:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-22T00:00:00+01:00, 2024-08-22T00:30:00+01:00, 15.00,  0.045
 0.001, 2024-08-22T00:30:00+01:00, 2024-08-22T01:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-22T01:00:00+01:00, 2024-08-22T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-22T01:30:00+01:00, 2024-08-22T02:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-22T02:00:00+01:00, 2024-08-22T02:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-22T02:30:00+01:00, 2024-08-22T03:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-22T03:00:00+01:00, 2024-08-22T03:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-22T03:30:00+01:00, 2024-08-22T04:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-22T04:00:00+01:00, 2024-08-22T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-22T04:30:00+01:00, 2024-08-22T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-22T05:00:00+01:00, 2024-08-22T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-22T05:30:00+01:00, 2024-08-22T06:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-22T06:00:00+01:00, 2024-08-22T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-22T06:30:00+01:00, 2024-08-22T07:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-22T07:00:00+01:00, 2024-08-22T07:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-22T07:30:00+01:00, 2024-08-22T08:00:00+01:00, 15.00,  0.015
 0.005, 2024-08-22T08:00:00+01:00, 2024-08-22T08:30:00+01:00, 15.00,  0.075
 0.001, 2024-08-22T08:30:00+01:00, 2024-08-22T09:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-22T09:00:00+01:00, 2024-08-22T09:30:00+01:00, 15.00,  0.000
 0.002, 2024-08-22T09:30:00+01:00, 2024-08-22T10:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-22T10:00:00+01:00, 2024-08-22T10:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-22T10:30:00+01:00, 2024-08-22T11:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-22T11:00:00+01:00, 2024-08-22T11:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-22T11:30:00+01:00, 2024-08-22T12:00:00+01:00, 15.00,  0.000
 0.012, 2024-08-22T12:00:00+01:00, 2024-08-22T12:30:00+01:00, 15.00,  0.180
 0.041, 2024-08-22T12:30:00+01:00, 2024-08-22T13:00:00+01:00, 15.00,  0.615
 0.060, 2024-08-22T13:00:00+01:00, 2024-08-22T13:30:00+01:00, 15.00,  0.900
 0.017, 2024-08-22T13:30:00+01:00, 2024-08-22T14:00:00+01:00, 15.00,  0.255
 0.012, 2024-08-22T14:00:00+01:00, 2024-08-22T14:30:00+01:00, 15.00,  0.180
 0.121, 2024-08-22T14:30:00+01:00, 2024-08-22T15:00:00+01:00, 15.00,  1.815
 0.960, 2024-08-22T15:00:00+01:00, 2024-08-22T15:30:00+01:00, 15.00, 14.400
 0.640, 2024-08-22T15:30:00+01:00, 2024-08-22T16:00:00+01:00, 15.00,  9.600
 0.463, 2024-08-22T16:00:00+01:00, 2024-08-22T16:30:00+01:00, 15.00,  6.945
 0.382, 2024-08-22T16:30:00+01:00, 2024-08-22T17:00:00+01:00, 15.00,  5.730
 0.609, 2024-08-22T17:00:00+01:00, 2024-08-22T17:30:00+01:00, 15.00,  9.135
 0.883, 2024-08-22T17:30:00+01:00, 2024-08-22T18:00:00+01:00, 15.00, 13.245
 0.369, 2024-08-22T18:00:00+01:00, 2024-08-22T18:30:00+01:00, 15.00,  5.535
 0.048, 2024-08-22T18:30:00+01:00, 2024-08-22T19:00:00+01:00, 15.00,  0.720
 0.006, 2024-08-22T19:00:00+01:00, 2024-08-22T19:30:00+01:00, 15.00,  0.090
 0.003, 2024-08-22T19:30:00+01:00, 2024-08-22T20:00:00+01:00, 15.00,  0.045
 0.005, 2024-08-22T20:00:00+01:00, 2024-08-22T20:30:00+01:00, 15.00,  0.075
 0.004, 2024-08-22T20:30:00+01:00, 2024-08-22T21:00:00+01:00, 15.00,  0.060
 0.002, 2024-08-22T21:00:00+01:00, 2024-08-22T21:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-22T21:30:00+01:00, 2024-08-22T22:00:00+01:00, 15.00,  0.045
 0.003, 2024-08-22T22:00:00+01:00, 2024-08-22T22:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-22T22:30:00+01:00, 2024-08-22T23:00:00+01:00, 15.00,  0.030
 0.000, 2024-08-22T23:00:00+01:00, 2024-08-22T23:30:00+01:00, 15.00,  0.000
 0.002, 2024-08-22T23:30:00+01:00, 2024-08-23T00:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-23T00:00:00+01:00, 2024-08-23T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T00:30:00+01:00, 2024-08-23T01:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-23T01:00:00+01:00, 2024-08-23T01:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T01:30:00+01:00, 2024-08-23T02:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T02:00:00+01:00, 2024-08-23T02:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T02:30:00+01:00, 2024-08-23T03:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-23T03:00:00+01:00, 2024-08-23T03:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-23T03:30:00+01:00, 2024-08-23T04:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-23T04:00:00+01:00, 2024-08-23T04:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T04:30:00+01:00, 2024-08-23T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-23T05:00:00+01:00, 2024-08-23T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T05:30:00+01:00, 2024-08-23T06:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T06:00:00+01:00, 2024-08-23T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-23T06:30:00+01:00, 2024-08-23T07:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T07:00:00+01:00, 2024-08-23T07:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T07:30:00+01:00, 2024-08-23T08:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-23T08:00:00+01:00, 2024-08-23T08:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T08:30:00+01:00, 2024-08-23T09:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T09:00:00+01:00, 2024-08-23T09:30:00+01:00, 15.00,  0.000
 0.014, 2024-08-23T09:30:00+01:00, 2024-08-23T10:00:00+01:00, 15.00,  0.210
 0.001, 2024-08-23T10:00:00+01:00, 2024-08-23T10:30:00+01:00, 15.00,  0.015
 0.338, 2024-08-23T10:30:00+01:00, 2024-08-23T11:00:00+01:00, 15.00,  5.070
 1.328, 2024-08-23T11:00:00+01:00, 2024-08-23T11:30:00+01:00, 15.00, 19.920
 1.481, 2024-08-23T11:30:00+01:00, 2024-08-23T12:00:00+01:00, 15.00, 22.215
 1.602, 2024-08-23T12:00:00+01:00, 2024-08-23T12:30:00+01:00, 15.00, 24.030
 1.643, 2024-08-23T12:30:00+01:00, 2024-08-23T13:00:00+01:00, 15.00, 24.645
 1.809, 2024-08-23T13:00:00+01:00, 2024-08-23T13:30:00+01:00, 15.00, 27.135
 1.377, 2024-08-23T13:30:00+01:00, 2024-08-23T14:00:00+01:00, 15.00, 20.655
 1.508, 2024-08-23T14:00:00+01:00, 2024-08-23T14:30:00+01:00, 15.00, 22.620
 1.657, 2024-08-23T14:30:00+01:00, 2024-08-23T15:00:00+01:00, 15.00, 24.855
 1.413, 2024-08-23T15:00:00+01:00, 2024-08-23T15:30:00+01:00, 15.00, 21.195
 1.443, 2024-08-23T15:30:00+01:00, 2024-08-23T16:00:00+01:00, 15.00, 21.645
 1.433, 2024-08-23T16:00:00+01:00, 2024-08-23T16:30:00+01:00, 15.00, 21.495
 1.352, 2024-08-23T16:30:00+01:00, 2024-08-23T17:00:00+01:00, 15.00, 20.280
 0.745, 2024-08-23T17:00:00+01:00, 2024-08-23T17:30:00+01:00, 15.00, 11.175
 0.104, 2024-08-23T17:30:00+01:00, 2024-08-23T18:00:00+01:00, 15.00,  1.560
 0.007, 2024-08-23T18:00:00+01:00, 2024-08-23T18:30:00+01:00, 15.00,  0.105
 0.003, 2024-08-23T18:30:00+01:00, 2024-08-23T19:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-23T19:00:00+01:00, 2024-08-23T19:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-23T19:30:00+01:00, 2024-08-23T20:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-23T20:00:00+01:00, 2024-08-23T20:30:00+01:00, 15.00,  0.015
 0.003, 2024-08-23T20:30:00+01:00, 2024-08-23T21:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-23T21:00:00+01:00, 2024-08-23T21:30:00+01:00, 15.00,  0.060
 0.001, 2024-08-23T21:30:00+01:00, 2024-08-23T22:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T22:00:00+01:00, 2024-08-23T22:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T22:30:00+01:00, 2024-08-23T23:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-23T23:00:00+01:00, 2024-08-23T23:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-23T23:30:00+01:00, 2024-08-24T00:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-24T00:00:00+01:00, 2024-08-24T00:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-24T00:30:00+01:00, 2024-08-24T01:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-24T01:00:00+01:00, 2024-08-24T01:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-24T01:30:00+01:00, 2024-08-24T02:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-24T02:00:00+01:00, 2024-08-24T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-24T02:30:00+01:00, 2024-08-24T03:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-24T03:00:00+01:00, 2024-08-24T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-24T03:30:00+01:00, 2024-08-24T04:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-24T04:00:00+01:00, 2024-08-24T04:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-24T04:30:00+01:00, 2024-08-24T05:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-24T05:00:00+01:00, 2024-08-24T05:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-24T05:30:00+01:00, 2024-08-24T06:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-24T06:00:00+01:00, 2024-08-24T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-24T06:30:00+01:00, 2024-08-24T07:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-24T07:00:00+01:00, 2024-08-24T07:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-24T07:30:00+01:00, 2024-08-24T08:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-24T08:00:00+01:00, 2024-08-24T08:30:00+01:00, 15.00,  0.030
 0.007, 2024-08-24T08:30:00+01:00, 2024-08-24T09:00:00+01:00, 15.00,  0.105
 0.003, 2024-08-24T09:00:00+01:00, 2024-08-24T09:30:00+01:00, 15.00,  0.045
 0.001, 2024-08-24T09:30:00+01:00, 2024-08-24T10:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-24T10:00:00+01:00, 2024-08-24T10:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-24T10:30:00+01:00, 2024-08-24T11:00:00+01:00, 15.00,  0.000
 0.004, 2024-08-24T11:00:00+01:00, 2024-08-24T11:30:00+01:00, 15.00,  0.060
 0.001, 2024-08-24T11:30:00+01:00, 2024-08-24T12:00:00+01:00, 15.00,  0.015
 0.004, 2024-08-24T12:00:00+01:00, 2024-08-24T12:30:00+01:00, 15.00,  0.060
 0.002, 2024-08-24T12:30:00+01:00, 2024-08-24T13:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-24T13:00:00+01:00, 2024-08-24T13:30:00+01:00, 15.00,  0.045
 0.009, 2024-08-24T13:30:00+01:00, 2024-08-24T14:00:00+01:00, 15.00,  0.135
 0.010, 2024-08-24T14:00:00+01:00, 2024-08-24T14:30:00+01:00, 15.00,  0.150
 0.015, 2024-08-24T14:30:00+01:00, 2024-08-24T15:00:00+01:00, 15.00,  0.225
 0.009, 2024-08-24T15:00:00+01:00, 2024-08-24T15:30:00+01:00, 15.00,  0.135
 0.012, 2024-08-24T15:30:00+01:00, 2024-08-24T16:00:00+01:00, 15.00,  0.180
 0.466, 2024-08-24T16:00:00+01:00, 2024-08-24T16:30:00+01:00, 15.00,  6.990
 0.137, 2024-08-24T16:30:00+01:00, 2024-08-24T17:00:00+01:00, 15.00,  2.055
 0.048, 2024-08-24T17:00:00+01:00, 2024-08-24T17:30:00+01:00, 15.00,  0.720
 0.089, 2024-08-24T17:30:00+01:00, 2024-08-24T18:00:00+01:00, 15.00,  1.335
 0.006, 2024-08-24T18:00:00+01:00, 2024-08-24T18:30:00+01:00, 15.00,  0.090
 0.002, 2024-08-24T18:30:00+01:00, 2024-08-24T19:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-24T19:00:00+01:00, 2024-08-24T19:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-24T19:30:00+01:00, 2024-08-24T20:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-24T20:00:00+01:00, 2024-08-24T20:30:00+01:00, 15.00,  0.015
 0.003, 2024-08-24T20:30:00+01:00, 2024-08-24T21:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-24T21:00:00+01:00, 2024-08-24T21:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-24T21:30:00+01:00, 2024-08-24T22:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-24T22:00:00+01:00, 2024-08-24T22:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-24T22:30:00+01:00, 2024-08-24T23:00:00+01:00, 15.00,  0.045
 0.002, 2024-08-24T23:00:00+01:00, 2024-08-24T23:30:00+01:00, 15.00,  0.030
 0.000, 2024-08-24T23:30:00+01:00, 2024-08-25T00:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-25T00:00:00+01:00, 2024-08-25T00:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-25T00:30:00+01:00, 2024-08-25T01:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-25T01:00:00+01:00, 2024-08-25T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-25T01:30:00+01:00, 2024-08-25T02:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-25T02:00:00+01:00, 2024-08-25T02:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-25T02:30:00+01:00, 2024-08-25T03:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-25T03:00:00+01:00, 2024-08-25T03:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-25T03:30:00+01:00, 2024-08-25T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-25T04:00:00+01:00, 2024-08-25T04:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-25T04:30:00+01:00, 2024-08-25T05:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-25T05:00:00+01:00, 2024-08-25T05:30:00+01:00, 15.00,  0.000
