Consumption (kWh), Start, End, Price(p), Cost(p)
 0.207, 2023-11-07T05:00:00Z, 2023-11-07T05:30:00Z,    nu,    nul
 0.228, 2023-11-07T05:30:00Z, 2023-11-07T06:00:00Z,    nu,    nul
 0.191, 2023-11-07T06:00:00Z, 2023-11-07T06:30:00Z,    nu,    nul
 0.202, 2023-11-07T06:30:00Z, 2023-11-07T07:00:00Z,    nu,    nul
 0.227, 2023-11-07T07:00:00Z, 2023-11-07T07:30:00Z,    nu,    nul
 0.188, 2023-11-07T07:30:00Z, 2023-11-07T08:00:00Z,    nu,    nul
 0.266, 2023-11-07T08:00:00Z, 2023-11-07T08:30:00Z,    nu,    nul
 0.190, 2023-11-07T08:30:00Z, 2023-11-07T09:00:00Z,    nu,    nul
 0.231, 2023-11-07T09:00:00Z, 2023-11-07T09:30:00Z,    nu,    nul
 0.193, 2023-11-07T09:30:00Z, 2023-11-07T10:00:00Z,    nu,    nul
 0.318, 2023-11-07T10:00:00Z, 2023-11-07T10:30:00Z,    nu,    nul
 0.290, 2023-11-07T10:30:00Z, 2023-11-07T11:00:00Z,    nu,    nul
 0.236, 2023-11-07T11:00:00Z, 2023-11-07T11:30:00Z,    nu,    nul
 0.250, 2023-11-07T11:30:00Z, 2023-11-07T12:00:00Z,    nu,    nul
 0.404, 2023-11-07T12:00:00Z, 2023-11-07T12:30:00Z,    nu,    nul
 0.611, 2023-11-07T12:30:00Z, 2023-11-07T13:00:00Z,    nu,    nul
 0.251, 2023-11-07T13:00:00Z, 2023-11-07T13:30:00Z,    nu,    nul
 0.205, 2023-11-07T13:30:00Z, 2023-11-07T14:00:00Z,    nu,    nul
 0.226, 2023-11-07T14:00:00Z, 2023-11-07T14:30:00Z,    nu,    nul
 0.298, 2023-11-07T14:30:00Z, 2023-11-07T15:00:00Z,    nu,    nul
 0.323, 2023-11-07T15:00:00Z, 2023-11-07T15:30:00Z,    nu,    nul
 0.334, 2023-11-07T15:30:00Z, 2023-11-07T16:00:00Z,    nu,    nul
 0.323, 2023-11-07T16:00:00Z, 2023-11-07T16:30:00Z,    nu,    nul
 0.319, 2023-11-07T16:30:00Z, 2023-11-07T17:00:00Z,    nu,    nul
 0.599, 2023-11-07T17:00:00Z, 2023-11-07T17:30:00Z,    nu,    nul
 0.279, 2023-11-07T17:30:00Z, 2023-11-07T18:00:00Z,    nu,    nul
 0.265, 2023-11-07T18:00:00Z, 2023-11-07T18:30:00Z,    nu,    nul
 0.275, 2023-11-07T18:30:00Z, 2023-11-07T19:00:00Z,    nu,    nul
 0.293, 2023-11-07T19:00:00Z, 2023-11-07T19:30:00Z,    nu,    nul
 0.255, 2023-11-07T19:30:00Z, 2023-11-07T20:00:00Z,    nu,    nul
 0.276, 2023-11-07T20:00:00Z, 2023-11-07T20:30:00Z,    nu,    nul
 0.282, 2023-11-07T20:30:00Z, 2023-11-07T21:00:00Z,    nu,    nul
 0.206, 2023-11-07T21:00:00Z, 2023-11-07T21:30:00Z,    nu,    nul
 0.251, 2023-11-07T21:30:00Z, 2023-11-07T22:00:00Z,    nu,    nul
 0.335, 2023-11-07T22:00:00Z, 2023-11-07T22:30:00Z,    nu,    nul
 0.314, 2023-11-07T22:30:00Z, 2023-11-07T23:00:00Z,    nu,    nul
 0.291, 2023-11-07T23:00:00Z, 2023-11-07T23:30:00Z,    nu,    nul
 0.247, 2023-11-07T23:30:00Z, 2023-11-08T00:00:00Z,    nu,    nul
 0.210, 2023-11-08T00:00:00Z, 2023-11-08T00:30:00Z,    nu,    nul
 0.185, 2023-11-08T00:30:00Z, 2023-11-08T01:00:00Z,    nu,    nul
 0.176, 2023-11-08T01:00:00Z, 2023-11-08T01:30:00Z,    nu,    nul
 0.213, 2023-11-08T01:30:00Z, 2023-11-08T02:00:00Z,    nu,    nul
 0.194, 2023-11-08T02:00:00Z, 2023-11-08T02:30:00Z,    nu,    nul
 0.179, 2023-11-08T02:30:00Z, 2023-11-08T03:00:00Z,    nu,    nul
 0.185, 2023-11-08T03:00:00Z, 2023-11-08T03:30:00Z,    nu,    nul
 0.810, 2023-11-08T03:30:00Z, 2023-11-08T04:00:00Z,    nu,    nul
 0.205, 2023-11-08T04:00:00Z, 2023-11-08T04:30:00Z,    nu,    nul
 0.249, 2023-11-08T04:30:00Z, 2023-11-08T05:00:00Z,    nu,    nul
 0.256, 2023-11-08T05:00:00Z, 2023-11-08T05:30:00Z,    nu,    nul
 0.213, 2023-11-08T05:30:00Z, 2023-11-08T06:00:00Z,    nu,    nul
 0.199, 2023-11-08T06:00:00Z, 2023-11-08T06:30:00Z,    nu,    nul
 0.185, 2023-11-08T06:30:00Z, 2023-11-08T07:00:00Z,    nu,    nul
 0.218, 2023-11-08T07:00:00Z, 2023-11-08T07:30:00Z,    nu,    nul
 0.204, 2023-11-08T07:30:00Z, 2023-11-08T08:00:00Z,    nu,    nul
 0.211, 2023-11-08T08:00:00Z, 2023-11-08T08:30:00Z,    nu,    nul
 0.231, 2023-11-08T08:30:00Z, 2023-11-08T09:00:00Z,    nu,    nul
 0.267, 2023-11-08T09:00:00Z, 2023-11-08T09:30:00Z,    nu,    nul
 0.598, 2023-11-08T09:30:00Z, 2023-11-08T10:00:00Z,    nu,    nul
 0.338, 2023-11-08T10:00:00Z, 2023-11-08T10:30:00Z,    nu,    nul
 0.278, 2023-11-08T10:30:00Z, 2023-11-08T11:00:00Z,    nu,    nul
 0.250, 2023-11-08T11:00:00Z, 2023-11-08T11:30:00Z,    nu,    nul
 0.716, 2023-11-08T11:30:00Z, 2023-11-08T12:00:00Z,    nu,    nul
 0.372, 2023-11-08T12:00:00Z, 2023-11-08T12:30:00Z,    nu,    nul
 0.236, 2023-11-08T12:30:00Z, 2023-11-08T13:00:00Z,    nu,    nul
 0.236, 2023-11-08T13:00:00Z, 2023-11-08T13:30:00Z,    nu,    nul
 0.257, 2023-11-08T13:30:00Z, 2023-11-08T14:00:00Z,    nu,    nul
 0.224, 2023-11-08T14:00:00Z, 2023-11-08T14:30:00Z,    nu,    nul
 0.314, 2023-11-08T14:30:00Z, 2023-11-08T15:00:00Z,    nu,    nul
 0.285, 2023-11-08T15:00:00Z, 2023-11-08T15:30:00Z,    nu,    nul
 0.306, 2023-11-08T15:30:00Z, 2023-11-08T16:00:00Z,    nu,    nul
 0.287, 2023-11-08T16:00:00Z, 2023-11-08T16:30:00Z,    nu,    nul
 0.931, 2023-11-08T16:30:00Z, 2023-11-08T17:00:00Z,    nu,    nul
 0.847, 2023-11-08T17:00:00Z, 2023-11-08T17:30:00Z,    nu,    nul
 0.291, 2023-11-08T17:30:00Z, 2023-11-08T18:00:00Z,    nu,    nul
 0.349, 2023-11-08T18:00:00Z, 2023-11-08T18:30:00Z,    nu,    nul
 0.353, 2023-11-08T18:30:00Z, 2023-11-08T19:00:00Z,    nu,    nul
 0.306, 2023-11-08T19:00:00Z, 2023-11-08T19:30:00Z,    nu,    nul
 0.268, 2023-11-08T19:30:00Z, 2023-11-08T20:00:00Z,    nu,    nul
 0.290, 2023-11-08T20:00:00Z, 2023-11-08T20:30:00Z,    nu,    nul
 0.290, 2023-11-08T20:30:00Z, 2023-11-08T21:00:00Z,    nu,    nul
 0.284, 2023-11-08T21:00:00Z, 2023-11-08T21:30:00Z,    nu,    nul
 0.267, 2023-11-08T21:30:00Z, 2023-11-08T22:00:00Z,    nu,    nul
 0.328, 2023-11-08T22:00:00Z, 2023-11-08T22:30:00Z,    nu,    nul
 0.281, 2023-11-08T22:30:00Z, 2023-11-08T23:00:00Z,    nu,    nul
 0.215, 2023-11-08T23:00:00Z, 2023-11-08T23:30:00Z,    nu,    nul
 0.167, 2023-11-08T23:30:00Z, 2023-11-09T00:00:00Z,    nu,    nul
 0.179, 2023-11-09T00:00:00Z, 2023-11-09T00:30:00Z,    nu,    nul
 0.160, 2023-11-09T00:30:00Z, 2023-11-09T01:00:00Z,    nu,    nul
 0.180, 2023-11-09T01:00:00Z, 2023-11-09T01:30:00Z,    nu,    nul
 0.168, 2023-11-09T01:30:00Z, 2023-11-09T02:00:00Z,    nu,    nul
 0.171, 2023-11-09T02:00:00Z, 2023-11-09T02:30:00Z,    nu,    nul
 0.166, 2023-11-09T02:30:00Z, 2023-11-09T03:00:00Z,    nu,    nul
 0.276, 2023-11-09T03:00:00Z, 2023-11-09T03:30:00Z,    nu,    nul
 0.682, 2023-11-09T03:30:00Z, 2023-11-09T04:00:00Z,    nu,    nul
 0.184, 2023-11-09T04:00:00Z, 2023-11-09T04:30:00Z,    nu,    nul
 0.242, 2023-11-09T04:30:00Z, 2023-11-09T05:00:00Z,    nu,    nul
 0.182, 2023-11-09T05:00:00Z, 2023-11-09T05:30:00Z,    nu,    nul
 0.188, 2023-11-09T05:30:00Z, 2023-11-09T06:00:00Z,    nu,    nul
 0.164, 2023-11-09T06:00:00Z, 2023-11-09T06:30:00Z,    nu,    nul
 0.209, 2023-11-09T06:30:00Z, 2023-11-09T07:00:00Z,    nu,    nul
 0.175, 2023-11-09T07:00:00Z, 2023-11-09T07:30:00Z,    nu,    nul
 0.204, 2023-11-09T07:30:00Z, 2023-11-09T08:00:00Z,    nu,    nul
 0.191, 2023-11-09T08:00:00Z, 2023-11-09T08:30:00Z,    nu,    nul
 0.159, 2023-11-09T08:30:00Z, 2023-11-09T09:00:00Z,    nu,    nul
 0.226, 2023-11-09T09:00:00Z, 2023-11-09T09:30:00Z,    nu,    nul
 0.216, 2023-11-09T09:30:00Z, 2023-11-09T10:00:00Z,    nu,    nul
 0.202, 2023-11-09T10:00:00Z, 2023-11-09T10:30:00Z,    nu,    nul
 0.250, 2023-11-09T10:30:00Z, 2023-11-09T11:00:00Z,    nu,    nul
 0.986, 2023-11-09T11:00:00Z, 2023-11-09T11:30:00Z,    nu,    nul
 0.911, 2023-11-09T11:30:00Z, 2023-11-09T12:00:00Z,    nu,    nul
 0.382, 2023-11-09T12:00:00Z, 2023-11-09T12:30:00Z,    nu,    nul
 0.252, 2023-11-09T12:30:00Z, 2023-11-09T13:00:00Z,    nu,    nul
 0.220, 2023-11-09T13:00:00Z, 2023-11-09T13:30:00Z,    nu,    nul
 0.227, 2023-11-09T13:30:00Z, 2023-11-09T14:00:00Z,    nu,    nul
 0.388, 2023-11-09T14:00:00Z, 2023-11-09T14:30:00Z,    nu,    nul
 0.280, 2023-11-09T14:30:00Z, 2023-11-09T15:00:00Z,    nu,    nul
 0.282, 2023-11-09T15:00:00Z, 2023-11-09T15:30:00Z,    nu,    nul
 0.405, 2023-11-09T15:30:00Z, 2023-11-09T16:00:00Z,    nu,    nul
 0.553, 2023-11-09T16:00:00Z, 2023-11-09T16:30:00Z,    nu,    nul
 0.386, 2023-11-09T16:30:00Z, 2023-11-09T17:00:00Z,    nu,    nul
 0.363, 2023-11-09T17:00:00Z, 2023-11-09T17:30:00Z,    nu,    nul
 0.345, 2023-11-09T17:30:00Z, 2023-11-09T18:00:00Z,    nu,    nul
 0.647, 2023-11-09T18:00:00Z, 2023-11-09T18:30:00Z,    nu,    nul
 0.312, 2023-11-09T18:30:00Z, 2023-11-09T19:00:00Z,    nu,    nul
 0.305, 2023-11-09T19:00:00Z, 2023-11-09T19:30:00Z,    nu,    nul
 0.266, 2023-11-09T19:30:00Z, 2023-11-09T20:00:00Z,    nu,    nul
 0.310, 2023-11-09T20:00:00Z, 2023-11-09T20:30:00Z,    nu,    nul
 0.311, 2023-11-09T20:30:00Z, 2023-11-09T21:00:00Z,    nu,    nul
 0.266, 2023-11-09T21:00:00Z, 2023-11-09T21:30:00Z,    nu,    nul
 0.289, 2023-11-09T21:30:00Z, 2023-11-09T22:00:00Z,    nu,    nul
 0.290, 2023-11-09T22:00:00Z, 2023-11-09T22:30:00Z,    nu,    nul
 0.294, 2023-11-09T22:30:00Z, 2023-11-09T23:00:00Z,    nu,    nul
 0.298, 2023-11-09T23:00:00Z, 2023-11-09T23:30:00Z,    nu,    nul
 0.295, 2023-11-09T23:30:00Z, 2023-11-10T00:00:00Z,    nu,    nul
 0.299, 2023-11-10T00:00:00Z, 2023-11-10T00:30:00Z,    nu,    nul
 0.289, 2023-11-10T00:30:00Z, 2023-11-10T01:00:00Z,    nu,    nul
 0.304, 2023-11-10T01:00:00Z, 2023-11-10T01:30:00Z,    nu,    nul
 0.308, 2023-11-10T01:30:00Z, 2023-11-10T02:00:00Z,    nu,    nul
 0.276, 2023-11-10T02:00:00Z, 2023-11-10T02:30:00Z,    nu,    nul
 0.203, 2023-11-10T02:30:00Z, 2023-11-10T03:00:00Z,    nu,    nul
 0.195, 2023-11-10T03:00:00Z, 2023-11-10T03:30:00Z,    nu,    nul
 0.216, 2023-11-10T03:30:00Z, 2023-11-10T04:00:00Z,    nu,    nul
 0.201, 2023-11-10T04:00:00Z, 2023-11-10T04:30:00Z,    nu,    nul
 0.220, 2023-11-10T04:30:00Z, 2023-11-10T05:00:00Z,    nu,    nul
 0.201, 2023-11-10T05:00:00Z, 2023-11-10T05:30:00Z,    nu,    nul
 0.221, 2023-11-10T05:30:00Z, 2023-11-10T06:00:00Z,    nu,    nul
 0.209, 2023-11-10T06:00:00Z, 2023-11-10T06:30:00Z,    nu,    nul
 0.219, 2023-11-10T06:30:00Z, 2023-11-10T07:00:00Z,    nu,    nul
 0.181, 2023-11-10T07:00:00Z, 2023-11-10T07:30:00Z,    nu,    nul
 0.228, 2023-11-10T07:30:00Z, 2023-11-10T08:00:00Z,    nu,    nul
 0.248, 2023-11-10T08:00:00Z, 2023-11-10T08:30:00Z,    nu,    nul
 0.212, 2023-11-10T08:30:00Z, 2023-11-10T09:00:00Z,    nu,    nul
 0.220, 2023-11-10T09:00:00Z, 2023-11-10T09:30:00Z,    nu,    nul
 0.252, 2023-11-10T09:30:00Z, 2023-11-10T10:00:00Z,    nu,    nul
 0.273, 2023-11-10T10:00:00Z, 2023-11-10T10:30:00Z,    nu,    nul
 0.293, 2023-11-10T10:30:00Z, 2023-11-10T11:00:00Z,    nu,    nul
 0.274, 2023-11-10T11:00:00Z, 2023-11-10T11:30:00Z,    nu,    nul
 0.347, 2023-11-10T11:30:00Z, 2023-11-10T12:00:00Z,    nu,    nul
 0.279, 2023-11-10T12:00:00Z, 2023-11-10T12:30:00Z,    nu,    nul
 0.735, 2023-11-10T12:30:00Z, 2023-11-10T13:00:00Z,    nu,    nul
 0.381, 2023-11-10T13:00:00Z, 2023-11-10T13:30:00Z,    nu,    nul
 0.562, 2023-11-10T13:30:00Z, 2023-11-10T14:00:00Z,    nu,    nul
 1.469, 2023-11-10T14:00:00Z, 2023-11-10T14:30:00Z,    nu,    nul
 0.437, 2023-11-10T14:30:00Z, 2023-11-10T15:00:00Z,    nu,    nul
 0.304, 2023-11-10T15:00:00Z, 2023-11-10T15:30:00Z,    nu,    nul
 0.245, 2023-11-10T15:30:00Z, 2023-11-10T16:00:00Z,    nu,    nul
 0.218, 2023-11-10T16:00:00Z, 2023-11-10T16:30:00Z,    nu,    nul
 0.251, 2023-11-10T16:30:00Z, 2023-11-10T17:00:00Z,    nu,    nul
 0.930, 2023-11-10T17:00:00Z, 2023-11-10T17:30:00Z,    nu,    nul
 0.346, 2023-11-10T17:30:00Z, 2023-11-10T18:00:00Z,    nu,    nul
 0.321, 2023-11-10T18:00:00Z, 2023-11-10T18:30:00Z,    nu,    nul
 0.262, 2023-11-10T18:30:00Z, 2023-11-10T19:00:00Z,    nu,    nul
 0.252, 2023-11-10T19:00:00Z, 2023-11-10T19:30:00Z,    nu,    nul
 0.291, 2023-11-10T19:30:00Z, 2023-11-10T20:00:00Z,    nu,    nul
 0.279, 2023-11-10T20:00:00Z, 2023-11-10T20:30:00Z,    nu,    nul
 0.299, 2023-11-10T20:30:00Z, 2023-11-10T21:00:00Z,    nu,    nul
 0.299, 2023-11-10T21:00:00Z, 2023-11-10T21:30:00Z,    nu,    nul
 0.287, 2023-11-10T21:30:00Z, 2023-11-10T22:00:00Z,    nu,    nul
 0.280, 2023-11-10T22:00:00Z, 2023-11-10T22:30:00Z,    nu,    nul
 0.350, 2023-11-10T22:30:00Z, 2023-11-10T23:00:00Z,    nu,    nul
 0.325, 2023-11-10T23:00:00Z, 2023-11-10T23:30:00Z,    nu,    nul
 0.310, 2023-11-10T23:30:00Z, 2023-11-11T00:00:00Z,    nu,    nul
 0.231, 2023-11-11T00:00:00Z, 2023-11-11T00:30:00Z,    nu,    nul
 0.204, 2023-11-11T00:30:00Z, 2023-11-11T01:00:00Z,    nu,    nul
 0.205, 2023-11-11T01:00:00Z, 2023-11-11T01:30:00Z,    nu,    nul
 0.214, 2023-11-11T01:30:00Z, 2023-11-11T02:00:00Z,    nu,    nul
 0.223, 2023-11-11T02:00:00Z, 2023-11-11T02:30:00Z,    nu,    nul
 0.212, 2023-11-11T02:30:00Z, 2023-11-11T03:00:00Z,    nu,    nul
 0.236, 2023-11-11T03:00:00Z, 2023-11-11T03:30:00Z,    nu,    nul
 0.213, 2023-11-11T03:30:00Z, 2023-11-11T04:00:00Z,    nu,    nul
 0.209, 2023-11-11T04:00:00Z, 2023-11-11T04:30:00Z,    nu,    nul
 0.200, 2023-11-11T04:30:00Z, 2023-11-11T05:00:00Z,    nu,    nul
 0.218, 2023-11-11T05:00:00Z, 2023-11-11T05:30:00Z,    nu,    nul
 0.210, 2023-11-11T05:30:00Z, 2023-11-11T06:00:00Z,    nu,    nul
 0.371, 2023-11-11T06:00:00Z, 2023-11-11T06:30:00Z,    nu,    nul
 0.333, 2023-11-11T06:30:00Z, 2023-11-11T07:00:00Z,    nu,    nul
 0.194, 2023-11-11T07:00:00Z, 2023-11-11T07:30:00Z,    nu,    nul
 0.192, 2023-11-11T07:30:00Z, 2023-11-11T08:00:00Z,    nu,    nul
 0.189, 2023-11-11T08:00:00Z, 2023-11-11T08:30:00Z,    nu,    nul
 0.174, 2023-11-11T08:30:00Z, 2023-11-11T09:00:00Z,    nu,    nul
 0.190, 2023-11-11T09:00:00Z, 2023-11-11T09:30:00Z,    nu,    nul
 0.186, 2023-11-11T09:30:00Z, 2023-11-11T10:00:00Z,    nu,    nul
 0.308, 2023-11-11T10:00:00Z, 2023-11-11T10:30:00Z,    nu,    nul
 0.505, 2023-11-11T10:30:00Z, 2023-11-11T11:00:00Z,    nu,    nul
 0.691, 2023-11-11T11:00:00Z, 2023-11-11T11:30:00Z,    nu,    nul
 0.336, 2023-11-11T11:30:00Z, 2023-11-11T12:00:00Z,    nu,    nul
 0.386, 2023-11-11T12:00:00Z, 2023-11-11T12:30:00Z,    nu,    nul
 0.365, 2023-11-11T12:30:00Z, 2023-11-11T13:00:00Z,    nu,    nul
 0.439, 2023-11-11T13:00:00Z, 2023-11-11T13:30:00Z,    nu,    nul
 0.267, 2023-11-11T13:30:00Z, 2023-11-11T14:00:00Z,    nu,    nul
 0.255, 2023-11-11T14:00:00Z, 2023-11-11T14:30:00Z,    nu,    nul
 0.438, 2023-11-11T14:30:00Z, 2023-11-11T15:00:00Z,    nu,    nul
 0.336, 2023-11-11T15:00:00Z, 2023-11-11T15:30:00Z,    nu,    nul
 0.277, 2023-11-11T15:30:00Z, 2023-11-11T16:00:00Z,    nu,    nul
 0.287, 2023-11-11T16:00:00Z, 2023-11-11T16:30:00Z,    nu,    nul
 0.430, 2023-11-11T16:30:00Z, 2023-11-11T17:00:00Z,    nu,    nul
 0.393, 2023-11-11T17:00:00Z, 2023-11-11T17:30:00Z,    nu,    nul
 0.310, 2023-11-11T17:30:00Z, 2023-11-11T18:00:00Z,    nu,    nul
 0.608, 2023-11-11T18:00:00Z, 2023-11-11T18:30:00Z,    nu,    nul
 0.274, 2023-11-11T18:30:00Z, 2023-11-11T19:00:00Z,    nu,    nul
 0.344, 2023-11-11T19:00:00Z, 2023-11-11T19:30:00Z,    nu,    nul
 0.346, 2023-11-11T19:30:00Z, 2023-11-11T20:00:00Z,    nu,    nul
 0.275, 2023-11-11T20:00:00Z, 2023-11-11T20:30:00Z,    nu,    nul
 0.261, 2023-11-11T20:30:00Z, 2023-11-11T21:00:00Z,    nu,    nul
 0.309, 2023-11-11T21:00:00Z, 2023-11-11T21:30:00Z,    nu,    nul
 0.263, 2023-11-11T21:30:00Z, 2023-11-11T22:00:00Z,    nu,    nul
 0.288, 2023-11-11T22:00:00Z, 2023-11-11T22:30:00Z,    nu,    nul
 0.235, 2023-11-11T22:30:00Z, 2023-11-11T23:00:00Z,    nu,    nul
 0.221, 2023-11-11T23:00:00Z, 2023-11-11T23:30:00Z,    nu,    nul
 0.195, 2023-11-11T23:30:00Z, 2023-11-12T00:00:00Z,    nu,    nul
 0.199, 2023-11-12T00:00:00Z, 2023-11-12T00:30:00Z,    nu,    nul
 0.193, 2023-11-12T00:30:00Z, 2023-11-12T01:00:00Z,    nu,    nul
 0.205, 2023-11-12T01:00:00Z, 2023-11-12T01:30:00Z,    nu,    nul
 0.185, 2023-11-12T01:30:00Z, 2023-11-12T02:00:00Z,    nu,    nul
 0.200, 2023-11-12T02:00:00Z, 2023-11-12T02:30:00Z,    nu,    nul
 0.191, 2023-11-12T02:30:00Z, 2023-11-12T03:00:00Z,    nu,    nul
 0.193, 2023-11-12T03:00:00Z, 2023-11-12T03:30:00Z,    nu,    nul
 0.188, 2023-11-12T03:30:00Z, 2023-11-12T04:00:00Z,    nu,    nul
 0.196, 2023-11-12T04:00:00Z, 2023-11-12T04:30:00Z,    nu,    nul
 0.197, 2023-11-12T04:30:00Z, 2023-11-12T05:00:00Z,    nu,    nul
 0.208, 2023-11-12T05:00:00Z, 2023-11-12T05:30:00Z,    nu,    nul
 0.197, 2023-11-12T05:30:00Z, 2023-11-12T06:00:00Z,    nu,    nul
 0.212, 2023-11-12T06:00:00Z, 2023-11-12T06:30:00Z,    nu,    nul
 0.203, 2023-11-12T06:30:00Z, 2023-11-12T07:00:00Z,    nu,    nul
 0.189, 2023-11-12T07:00:00Z, 2023-11-12T07:30:00Z,    nu,    nul
 0.210, 2023-11-12T07:30:00Z, 2023-11-12T08:00:00Z,    nu,    nul
 0.275, 2023-11-12T08:00:00Z, 2023-11-12T08:30:00Z,    nu,    nul
 0.305, 2023-11-12T08:30:00Z, 2023-11-12T09:00:00Z,    nu,    nul
 0.354, 2023-11-12T09:00:00Z, 2023-11-12T09:30:00Z,    nu,    nul
 0.262, 2023-11-12T09:30:00Z, 2023-11-12T10:00:00Z,    nu,    nul
 0.208, 2023-11-12T10:00:00Z, 2023-11-12T10:30:00Z,    nu,    nul
 0.243, 2023-11-12T10:30:00Z, 2023-11-12T11:00:00Z,    nu,    nul
 0.273, 2023-11-12T11:00:00Z, 2023-11-12T11:30:00Z,    nu,    nul
 0.268, 2023-11-12T11:30:00Z, 2023-11-12T12:00:00Z,    nu,    nul
 0.707, 2023-11-12T12:00:00Z, 2023-11-12T12:30:00Z,    nu,    nul
 0.375, 2023-11-12T12:30:00Z, 2023-11-12T13:00:00Z,    nu,    nul
 0.772, 2023-11-12T13:00:00Z, 2023-11-12T13:30:00Z,    nu,    nul
 0.252, 2023-11-12T13:30:00Z, 2023-11-12T14:00:00Z,    nu,    nul
 0.356, 2023-11-12T14:00:00Z, 2023-11-12T14:30:00Z,    nu,    nul
 0.313, 2023-11-12T14:30:00Z, 2023-11-12T15:00:00Z,    nu,    nul
 0.239, 2023-11-12T15:00:00Z, 2023-11-12T15:30:00Z,    nu,    nul
 0.212, 2023-11-12T15:30:00Z, 2023-11-12T16:00:00Z,    nu,    nul
 0.279, 2023-11-12T16:00:00Z, 2023-11-12T16:30:00Z,    nu,    nul
 0.598, 2023-11-12T16:30:00Z, 2023-11-12T17:00:00Z,    nu,    nul
 0.262, 2023-11-12T17:00:00Z, 2023-11-12T17:30:00Z,    nu,    nul
 0.309, 2023-11-12T17:30:00Z, 2023-11-12T18:00:00Z,    nu,    nul
 0.356, 2023-11-12T18:00:00Z, 2023-11-12T18:30:00Z,    nu,    nul
 0.338, 2023-11-12T18:30:00Z, 2023-11-12T19:00:00Z,    nu,    nul
 0.298, 2023-11-12T19:00:00Z, 2023-11-12T19:30:00Z,    nu,    nul
 0.359, 2023-11-12T19:30:00Z, 2023-11-12T20:00:00Z,    nu,    nul
 0.311, 2023-11-12T20:00:00Z, 2023-11-12T20:30:00Z,    nu,    nul
 0.297, 2023-11-12T20:30:00Z, 2023-11-12T21:00:00Z,    nu,    nul
 0.268, 2023-11-12T21:00:00Z, 2023-11-12T21:30:00Z,    nu,    nul
 0.280, 2023-11-12T21:30:00Z, 2023-11-12T22:00:00Z,    nu,    nul
 0.278, 2023-11-12T22:00:00Z, 2023-11-12T22:30:00Z,    nu,    nul
 0.270, 2023-11-12T22:30:00Z, 2023-11-12T23:00:00Z,    nu,    nul
 0.299, 2023-11-12T23:00:00Z, 2023-11-12T23:30:00Z,    nu,    nul
 0.279, 2023-11-12T23:30:00Z, 2023-11-13T00:00:00Z,    nu,    nul
 0.283, 2023-11-13T00:00:00Z, 2023-11-13T00:30:00Z,    nu,    nul
 0.263, 2023-11-13T00:30:00Z, 2023-11-13T01:00:00Z,    nu,    nul
 0.207, 2023-11-13T01:00:00Z, 2023-11-13T01:30:00Z,    nu,    nul
 0.167, 2023-11-13T01:30:00Z, 2023-11-13T02:00:00Z,    nu,    nul
 0.171, 2023-11-13T02:00:00Z, 2023-11-13T02:30:00Z,    nu,    nul
 0.158, 2023-11-13T02:30:00Z, 2023-11-13T03:00:00Z,    nu,    nul
 0.176, 2023-11-13T03:00:00Z, 2023-11-13T03:30:00Z,    nu,    nul
 0.178, 2023-11-13T03:30:00Z, 2023-11-13T04:00:00Z,    nu,    nul
 0.151, 2023-11-13T04:00:00Z, 2023-11-13T04:30:00Z,    nu,    nul
 0.175, 2023-11-13T04:30:00Z, 2023-11-13T05:00:00Z,    nu,    nul
 0.192, 2023-11-13T05:00:00Z, 2023-11-13T05:30:00Z,    nu,    nul
 0.191, 2023-11-13T05:30:00Z, 2023-11-13T06:00:00Z,    nu,    nul
 0.171, 2023-11-13T06:00:00Z, 2023-11-13T06:30:00Z,    nu,    nul
 0.209, 2023-11-13T06:30:00Z, 2023-11-13T07:00:00Z,    nu,    nul
 0.190, 2023-11-13T07:00:00Z, 2023-11-13T07:30:00Z,    nu,    nul
 0.196, 2023-11-13T07:30:00Z, 2023-11-13T08:00:00Z,    nu,    nul
 0.248, 2023-11-13T08:00:00Z, 2023-11-13T08:30:00Z,    nu,    nul
 0.208, 2023-11-13T08:30:00Z, 2023-11-13T09:00:00Z,    nu,    nul
 0.195, 2023-11-13T09:00:00Z, 2023-11-13T09:30:00Z,    nu,    nul
 0.188, 2023-11-13T09:30:00Z, 2023-11-13T10:00:00Z,    nu,    nul
 0.289, 2023-11-13T10:00:00Z, 2023-11-13T10:30:00Z,    nu,    nul
 0.208, 2023-11-13T10:30:00Z, 2023-11-13T11:00:00Z,    nu,    nul
 0.255, 2023-11-13T11:00:00Z, 2023-11-13T11:30:00Z,    nu,    nul
 0.223, 2023-11-13T11:30:00Z, 2023-11-13T12:00:00Z,    nu,    nul
 0.182, 2023-11-13T12:00:00Z, 2023-11-13T12:30:00Z,    nu,    nul
 0.631, 2023-11-13T12:30:00Z, 2023-11-13T13:00:00Z,    nu,    nul
 0.508, 2023-11-13T13:00:00Z, 2023-11-13T13:30:00Z,    nu,    nul
 0.778, 2023-11-13T13:30:00Z, 2023-11-13T14:00:00Z,    nu,    nul
 0.274, 2023-11-13T14:00:00Z, 2023-11-13T14:30:00Z,    nu,    nul
 0.486, 2023-11-13T14:30:00Z, 2023-11-13T15:00:00Z,    nu,    nul
 0.277, 2023-11-13T15:00:00Z, 2023-11-13T15:30:00Z,    nu,    nul
 0.247, 2023-11-13T15:30:00Z, 2023-11-13T16:00:00Z,    nu,    nul
